10/18/2019                                                                                                                                                                               Dynamic List Display                                                                                                                                                                                       1

ECOLAB

Plant:			US10
Insp.lot origin:			03
Lot created on:			09/18/2019 To 10/18/2019
Insp. start date:			/ /
End of Inspection:			/ /
Maximum No. of Hits:			0
Char. filter:			1
Report name:			ZMQMR01A_INSPECTION_REPORT
Run Date :			10/18/2019
By:			Garrett Lowe

	Inspection type	Status		Inspection Lot	Material	Complaint quantity	Complaint quantity Unit	Refer. Object "Order"	Order Quantity delivered	Unit	Batch object	QATM	Short text	 Ok	Result	Unit QM char.	Lower spec.	Upper spec.	Sample Insp.Point	User Inspector	Insp.date Sample	Info field 3	Sample ID	Timestamp
	03			   30000798931	915323			101128655	             13,150.000	KG	3389JE2000	029-A	Water Hardness		             0.1		             0.0	             0.5	IP AJ	SCHOPJO	09/20/2019	Grains per gallon. In-Process Sample No.	        1	09:09:06
	03			   30000798931	915323			101128655	             13,150.000	KG	3389JE2000	006-C	pH of a 100% Soln		            13.4		             8.0	             0.0	IP AJ	SCHOPJO	09/20/2019	Process Safety In-Process Sample No. 2.	        1	09:09:06
	03			   30000798931	915323			101128655	             13,150.000	KG	3389JE2000	005-F	Titration to pH 8.3			ML	            10.0	            12.8	IP AJ	SCHOPJO	09/20/2019	For In Line Mixing (ILM) only FBOM 91532	        1	09:09:06
	03			   30000798931	915323			101128655	             13,150.000	KG	3389JE2000	005-E	Titration to pH 4.0			ML	            12.2	            15.5	IP AJ	SCHOPJO	09/20/2019	For In-Line Mixing (ILM) only FBOM 91532	        1	09:09:06
	03			   30000798931	915323			101128655	             13,150.000	KG	3389JE2000	340-A	Visual				               0	               0	IP AJ	SCHOPJO	09/20/2019	For In Line Mixing (ILM) only FBOM 91532	        1	09:09:06
	03			   30000798931	915323			101128655	             13,150.000	KG	3389JE2000	007-A	Available Chlorine		            3.38	%	            2.65	            3.50	B CAS	SLABOCH	09/20/2019	%Available chlorine, 50 ml of a 1% solut	        1	14:16:14
	03			   30000798931	915323			101128655	             13,150.000	KG	3389JE2000	340-A	Visual		OK		               0	               0	B CAS	SLABOCH	09/20/2019	Appearance of product in clear colorless	        1	14:16:14
	03			   30000798931	915323			101128655	             13,150.000	KG	3389JE2000	005-F	Titration to pH 8.3		            8.07	ML	            7.30	           10.00	B CAS	SLABOCH	09/20/2019	Titrate 50 ml of a 1% solution using 0.1	        1	14:16:14
	03			   30000798931	915323			101128655	             13,150.000	KG	3389JE2000	005-E	Titration to pH 4.0		           11.76	ML	           11.00	           14.00	B CAS	SLABOCH	09/20/2019	Titrate 50 ml of a 1% solution using 0.1	        1	14:16:14
	03			   30000798931	915323			101128655	             13,150.000	KG	3389JE2000	024-A	Specific Gravity		           1.153		           1.142	           1.172	B CAS	SLABOCH	09/20/2019	68캟	        1	14:16:14
	03			   30000798931	915323			101128655	             13,150.000	KG	3389JE2000	INFOADJ	INFO Batch Adjustment				               0	               0	B CAS	SLABOCH	09/20/2019		        1	14:16:14
	03			   30000798931	915323			101128655	             13,150.000	KG	3389JE2000	INFOBOQ	INFO BOQ Comments				               0	               0	B CAS	SLABOCH	09/20/2019		        1	14:16:14
	03			   30000798932	911798			101123711	             11,600.000	KG	3389JE2400	INFOBOQ	INFO BOQ Comments				               0	               0	B TM	MARTIT1	09/21/2019		        1	09:55:38
	03			   30000798932	911798			101123711	             11,600.000	KG	3389JE2400	INFOADJ	INFO Batch Adjustment				               0	               0	B TM	MARTIT1	09/21/2019		        1	09:55:38
	03			   30000798932	911798			101123711	             11,600.000	KG	3389JE2400	422-A	Lubricant Amine Test		            4.62	ML	            3.50	            5.00	B TM	MARTIT1	09/21/2019	Titrate 5.0 ml of 100% solution. Titrate	        1	09:55:38
	03			   30000798932	911798			101123711	             11,600.000	KG	3389JE2400	005-E	Titration to pH 4.0		            1.43	ML	            0.00	            1.75	B TM	MARTIT1	09/21/2019	Analytically weigh 10.00g. Titrate using	        1	09:55:38
	03			   30000798932	911798			101123711	             11,600.000	KG	3389JE2400	006-C	pH of a 100% Soln		             5.8		             5.0	             6.5	B TM	MARTIT1	09/21/2019		        1	09:55:38
	03			   30000798932	911798			101123711	             11,600.000	KG	3389JE2400	340-A	Visual		OK		               0	               0	IP JZ	ZUKLIJO	09/21/2019	After item 10 is charged to the mix tank	        1	02:33:43
	03			   30000798932	911798			101123711	             11,600.000	KG	3389JE2400	221-A	Conductivity		              33		               0	              70	IP JZ	ZUKLIJO	09/21/2019	After item 10 is charged to the mix tank	        1	02:33:43
	03			   30000798932	911798			101123711	             11,600.000	KG	3389JE2400	024-A	Specific Gravity		           1.000		           0.993	           1.005	B TM	MARTIT1	09/21/2019	68 Deg F	        1	09:55:38
	03			   30000798932	911798			101123711	             11,600.000	KG	3389JE2400	340-A	Visual		OK		               0	               0	B TM	MARTIT1	09/21/2019	Appearance of product in clear, colorles	        1	09:55:38
	03			   30000798933	905117			101123752	              7,500.000	KG	3389JE2600	340-A	Visual		OK		               0	               0	BATCH JS	SCHOPJO	09/19/2019		        1	05:22:50
	03			   30000798933	905117			101123752	              7,500.000	KG	3389JE2600	463-E	Color Spectrophotometer Delta E00		             2.0		             0.0	            10.0	BATCH JS	SCHOPJO	09/19/2019	Required test where instrument is availa	        1	05:22:50
	03			   30000798933	905117			101123752	              7,500.000	KG	3389JE2600	INFOADJ	INFO Batch Adjustment				               0	               0	BATCH JS	SCHOPJO	09/19/2019		        1	05:22:50
	03			   30000798933	905117			101123752	              7,500.000	KG	3389JE2600	005-E	Titration at pH 4.0		             8.8	ML	             8.5	            10.1	BATCH JS	SCHOPJO	09/19/2019	50 mL of a 1% soln prepared in a 1L flas	        1	05:22:50
	03			   30000798933	905117			101123752	              7,500.000	KG	3389JE2600	005-F	Titration @ pH 8.3		             8.4	ML	             7.7	             9.4	BATCH JS	SCHOPJO	09/19/2019	50 mL of a 1% soln prepared in a 1L flas	        1	05:22:50
	03			   30000798933	905117			101123752	              7,500.000	KG	3389JE2600	024-A	Specific Gravity		           1.080		           1.070	           1.090	BATCH JS	SCHOPJO	09/19/2019	20C/68F	        1	05:22:50
	03			   30000798933	905117			101123752	              7,500.000	KG	3389JE2600	340-A	Visual		OK		               0	               0	IP VV	VARANVA	09/19/2019		        1	04:25:29
	03			   30000798934	989038			101123913	              7,200.000	KG	3389JE2800	INFOBOQ	INFO BOQ Comments				               0	               0	BATCH NLG	GRIFFNI	09/21/2019		        1	12:47:36
	03			   30000798934	989038			101123913	              7,200.000	KG	3389JE2800	024-A	Specific Gravity		           1.203		           1.195	           1.225	BATCH NLG	GRIFFNI	09/21/2019	Specific gravity at 68 deg F	        1	12:47:36
	03			   30000798934	989038			101123913	              7,200.000	KG	3389JE2800	160-A	 Foaming Property Analysis		              0	ML	               0	               0	BATCH NLG	GRIFFNI	09/21/2019	At 15 seconds.	        1	12:47:36
	03			   30000798934	989038			101123913	              7,200.000	KG	3389JE2800	160-A	 Foaming Property Analysis		              0	ML	               0	               5	BATCH NLG	GRIFFNI	09/21/2019	Initial foam height. Spl size: Use 300 m	        1	12:47:36
	03			   30000798934	989038			101123913	              7,200.000	KG	3389JE2800	005-F	Titration @ pH 8.3		             5.4	ML	             4.8	             6.0	BATCH NLG	GRIFFNI	09/21/2019	10 mL of a 1 percent soln prepared in a	        1	12:47:36
	03			   30000798934	989038			101123913	              7,200.000	KG	3389JE2800	005-E	Titration at pH 4.0		             5.2	ML	             4.4	             5.6	BATCH NLG	GRIFFNI	09/21/2019	10 mL of a 1 percent soln prepared in a	        1	12:47:36
	03			   30000798934	989038			101123913	              7,200.000	KG	3389JE2800	463-E	Color Spectrophotometer Delta E00				             0.0	             2.5	BATCH NLG	GRIFFNI	09/21/2019	<QATM 463-E Delta E00> Mode: Transmittan	        1	12:47:36
	03			   30000798934	989038			101123913	              7,200.000	KG	3389JE2800	340-A	Visual		OK		               0	               0	BATCH NLG	GRIFFNI	09/21/2019	Appearance of product in clear, colorles	        1	12:47:36
	03			   30000798935	922316			101123601	              5,800.000	KG	3389JE3000	005-E	Titration to pH 4.0		             2.0	ML	             1.9	             2.3	B JZ	ZUKLIJO	09/21/2019		        1	23:20:35
	03			   30000798935	922316			101123601	              5,800.000	KG	3389JE3000	005-F	Titration to pH 8.3		            4.57	ML	            4.25	            4.65	B JZ	ZUKLIJO	09/21/2019		        1	23:20:35
	03			   30000798935	922316			101123601	              5,800.000	KG	3389JE3000	024-A	Specific Gravity		           1.131		           1.125	           1.145	B JZ	ZUKLIJO	09/21/2019	20캜	        1	23:20:35
	03			   30000798935	922316			101123601	              5,800.000	KG	3389JE3000	340-A	Visual		OK		               0	               0	B JZ	ZUKLIJO	09/21/2019		        1	23:20:35
	03			   30000798935	922316			101123601	              5,800.000	KG	3389JE3000	INFOBOQ	INFO BOQ Comments				               0	               0	B JZ	ZUKLIJO	09/21/2019		        1	23:20:35
	03			   30000798936	912739			101123838	             14,900.000	KG	3389JE3200	INFOADJ	INFO Batch Adjustment				               0	               0	BATCH NLG	GRIFFNI	09/26/2019		        1	14:09:38
	03			   30000798936	912739			101123838	             14,900.000	KG	3389JE3200	340-A	Visual		OK		               0	               0	BATCH NLG	GRIFFNI	09/26/2019		        1	14:09:38
	03			   30000798936	912739			101123838	             14,900.000	KG	3389JE3200	005-E	Titration to pH 4.0		            8.57	ML	            7.85	            9.35	BATCH NLG	GRIFFNI	09/26/2019	Chemist provide: 10 mL of a 1% percent s	        1	14:09:38
	03			   30000798936	912739			101123838	             14,900.000	KG	3389JE3200	024-A	Specific Gravity		           1.415	GML	           1.395	           1.430	BATCH NLG	GRIFFNI	09/26/2019	68F	        1	14:09:38
	03			   30000798937	916265			101129238	              9,600.000	KG	3389JE3400	006-C	pH of a 100% Soln		             9.3		             6.5	            10.0	B VV	VARANVA	09/24/2019		        1	22:58:46
	03			   30000798937	916265			101129238	              9,600.000	KG	3389JE3400	024-A	Specific Gravity		           1.038		           1.017	           1.067	B VV	VARANVA	09/24/2019	Specific Gravity @ 68 F	        1	22:58:46
	03			   30000798937	916265			101129238	              9,600.000	KG	3389JE3400	342-A	Odor		OK		               0	               0	B VV	VARANVA	09/24/2019	Floral Fragrance	        1	22:58:46
	03			   30000798937	916265			101129238	              9,600.000	KG	3389JE3400	084-A	Viscosity		             723	mPS	             400	             800	B VV	VARANVA	09/24/2019	Brookfield Viscosity @75 deg F, 50rpm, R	        1	22:58:46
	03			   30000798937	916265			101129238	              9,600.000	KG	3389JE3400	340-A	Visual		OK		               0	               0	B VV	VARANVA	09/24/2019	Clear Blue	        1	22:58:46
	03			   30000798937	916265			101129238	              9,600.000	KG	3389JE3400	INFOADJ	INFO Batch Adjustment				               0	               0	B VV	VARANVA	09/24/2019		        1	22:58:46
	03			   30000798937	916265			101129238	              9,600.000	KG	3389JE3400	INFOBOQ	INFO BOQ Comments				               0	               0	B VV	VARANVA	09/24/2019		        1	22:58:46
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	084-A	Viscosity		             256	mPS	             400	             800	B RS NLG	GRIFFNI	09/22/2019	Brookfield Viscosity @75 deg F, 50rpm, R	        2	17:35:27
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	084-A	Viscosity		             181	mPS	             400	             800	B RS JZ	ZUKLIJO	09/22/2019	Brookfield Viscosity @75 deg F, 50rpm, R	        3	18:59:28
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	340-A	Visual		NOK		               0	               0	BATCHJKI	KINGJA2	09/22/2019	Clear Blue	        1	16:46:40
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	340-A	Visual		OK		               0	               0	B ADJ JZ	ZUKLIJO	09/22/2019	Clear Blue	        4	22:57:43
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	340-A	Visual		OK		               0	               0	B RS NLG	GRIFFNI	09/22/2019	Clear Blue	        2	17:35:27
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	340-A	Visual		OK		               0	               0	B RS JZ	ZUKLIJO	09/22/2019	Clear Blue	        3	18:59:28
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	INFOADJ	INFO Batch Adjustment				               0	               0	BATCHJKI	KINGJA2	09/22/2019		        1	16:46:40
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	INFOADJ	INFO Batch Adjustment				               0	               0	B ADJ JZ	ZUKLIJO	09/22/2019		        4	22:57:43
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	INFOADJ	INFO Batch Adjustment				               0	               0	B RS NLG	GRIFFNI	09/22/2019		        2	17:35:27
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	INFOADJ	INFO Batch Adjustment				               0	               0	B RS JZ	ZUKLIJO	09/22/2019		        3	18:59:28
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	INFOBOQ	INFO BOQ Comments				               0	               0	BATCHJKI	KINGJA2	09/22/2019		        1	16:46:40
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	INFOBOQ	INFO BOQ Comments				               0	               0	B ADJ JZ	ZUKLIJO	09/22/2019		        4	22:57:43
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	INFOBOQ	INFO BOQ Comments				               0	               0	B RS NLG	GRIFFNI	09/22/2019		        2	17:35:27
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	INFOBOQ	INFO BOQ Comments				               0	               0	B RS JZ	ZUKLIJO	09/22/2019		        3	18:59:28
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	084-A	Viscosity		             403	mPS	             400	             800	B ADJ JZ	ZUKLIJO	09/22/2019	Brookfield Viscosity @75 deg F, 50rpm, R	        4	22:57:43
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	084-A	Viscosity			mPS	             400	             800	BATCHJKI	KINGJA2	09/22/2019	Brookfield Viscosity @75 deg F, 50rpm, R	        1	16:46:40
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	342-A	Odor		OK		               0	               0	B RS JZ	ZUKLIJO	09/22/2019	Floral Fragrance	        3	18:59:28
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	342-A	Odor		OK		               0	               0	B RS NLG	GRIFFNI	09/22/2019	Floral Fragrance	        2	17:35:27
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	342-A	Odor		OK		               0	               0	B ADJ JZ	ZUKLIJO	09/22/2019	Floral Fragrance	        4	22:57:43
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	342-A	Odor		OK		               0	               0	BATCHJKI	KINGJA2	09/22/2019	Floral Fragrance	        1	16:46:40
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	024-A	Specific Gravity				           1.017	           1.067	B RS JZ	ZUKLIJO	09/22/2019	Specific Gravity @ 68 F	        3	18:59:28
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	024-A	Specific Gravity		           1.036		           1.017	           1.067	B RS NLG	GRIFFNI	09/22/2019	Specific Gravity @ 68 F	        2	17:35:27
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	024-A	Specific Gravity		           1.032		           1.017	           1.067	B ADJ JZ	ZUKLIJO	09/22/2019	Specific Gravity @ 68 F	        4	22:57:43
	03			   30000798938	916265			101129240	             10,500.000	KG	3389JE3700	024-A	Specific Gravity		           1.033		           1.017	           1.067	BATCHJKI	KINGJA2	09/22/2019	Specific Gravity @ 68 F	        1	16:46:40
